,0
155241,43
155242,60
155243,56
155244,33
155245,39
155246,-16
155247,-3
155248,-13
155249,-21
155250,-22
155251,-4
155252,4
155253,40
155254,24
155255,25
155256,41
155257,34
155258,6
155259,45
155260,121
155261,18
155262,45
155263,16
155264,-12
155265,-10
155266,-25
155267,8
155268,30
155269,34
155270,54
155271,45
155272,30
155273,10
155274,13
155275,27
155276,27
155277,-5
155278,-13
155279,28
155280,38
155281,42
155282,55
155283,6
155284,48
155285,-9
155286,3
155287,14
155288,31
155289,8
155290,22
155291,26
155292,28
155293,-27
155294,20
155295,28
155296,7
155297,30
155298,12
155299,39
155300,71
155301,41
155302,52
155303,36
155304,49
155305,20
155306,36
155307,23
155308,4
155309,71
155310,90
155311,62
155312,-18
155313,-5
155314,2
155315,49
155316,20
155317,26
155318,40
155319,38
155320,28
155321,44
155322,33
155323,-1
155324,28
155325,3
155326,14
155327,-12
155328,-67
155329,71
155330,72
155331,83
155332,93
155333,77
155334,38
155335,36
155336,8
155337,-6
155338,31
155339,-2
155340,8
155341,37
155342,-9
155343,10
155344,41
155345,11
155346,20
155347,3
155348,35
155349,49
155350,38
155351,43
155352,34
155353,68
155354,28
155355,35
155356,15
155357,42
155358,58
155359,92
155360,62
155361,38
155362,-1
155363,-12
155364,-19
155365,-46
155366,-31
155367,7
155368,-2
155369,54
155370,49
155371,-40
155372,52
155373,-62
155374,54
155375,44
155376,58
155377,32
155378,27
155379,59
155380,66
155381,51
155382,75
155383,47
155384,1
155385,-2
155386,-25
155387,-6
155388,35
155389,29
155390,-5
155391,50
155392,24
155393,41
155394,20
155395,4
155396,35
155397,32
155398,27
155399,59
155400,40
155401,-33
155402,97
155403,71
155404,21
155405,62
155406,114
155407,60
155408,73
155409,216
155410,120
155411,20
155412,54
155413,62
155414,5
155415,0
155416,114
155417,93
155418,77
155419,121
155420,163
155421,75
155422,-15
155423,100
155424,96
155425,33
155426,55
155427,141
155428,49
155429,44
155430,120
155431,149
155432,72
155433,21
155434,97
155435,44
155436,-4
155437,42
155438,120
155439,53
155440,3
155441,113
155442,92
155443,7
155444,1
155445,103
155446,65
155447,-25
155448,43
155449,80
155450,0
155451,24
155452,63
155453,49
155454,-29
155455,18
155456,68
155457,51
155458,0
155459,66
155460,-14
155461,-100
155462,10
155463,80
155464,-52
155465,-49
155466,69
155467,62
155468,-20
155469,25
155470,78
155471,-24
155472,-13
155473,73
155474,70
155475,-43
155476,69
155477,69
155478,6
155479,14
155480,170
155481,64
155482,-19
155483,55
155484,31
155485,-28
155486,45
155487,67
155488,23
155489,-9
155490,140
155491,70
155492,-19
155493,101
155494,75
155495,-14
155496,-20
155497,105
155498,17
155499,-10
155500,39
155501,57
155502,-52
155503,-25
155504,36
155505,-59
155506,4
155507,150
155508,75
155509,0
155510,64
155511,-18
155512,-78
155513,15
155514,39
155515,-72
155516,-14
155517,94
155518,15
155519,-11
155520,105
155521,49
155522,-4
155523,26
155524,90
155525,-25
155526,10
155527,96
155528,18
155529,46
155530,165
155531,72
155532,-37
155533,33
155534,-12
155535,-81
155536,-36
155537,74
155538,-3
155539,17
155540,64
155541,26
155542,-38
155543,79
155544,21
155545,-48
155546,58
155547,-35
155548,-63
155549,-7
155550,78
155551,44
155552,6
155553,74
155554,52
155555,-5
155556,23
155557,143
155558,85
155559,23
155560,74
155561,1
155562,-58
155563,1
155564,57
155565,-10
155566,-37
155567,58
155568,43
155569,-29
155570,-4
155571,12
155572,-29
155573,-106
155574,-37
155575,-14
155576,-50
155577,-76
155578,25
155579,73
155580,12
155581,14
155582,38
155583,1
155584,-43
155585,-45
155586,-47
155587,-31
155588,-93
155589,-60
155590,23
155591,-25
155592,-106
155593,-29
155594,52
155595,16
155596,7
155597,16
155598,9
155599,-39
155600,3
155601,8
155602,-73
155603,-49
155604,-4
155605,-19
155606,3
155607,130
155608,83
155609,-33
155610,9
155611,-3
155612,-47
155613,-124
155614,-69
155615,-69
155616,-79
155617,-14
155618,37
155619,-9
155620,-30
155621,13
155622,-1
155623,-30
155624,-41
155625,-55
155626,-98
155627,-107
155628,-43
155629,63
155630,-4
155631,-35
155632,-9
155633,-48
155634,-85
155635,-80
155636,-61
155637,-111
155638,-45
155639,-2
155640,-44
155641,-57
155642,-15
155643,-4
155644,-41
155645,15
155646,-6
155647,-39
155648,-3
155649,2
155650,-42
155651,-57
155652,-19
155653,-43
155654,-69
155655,3
155656,40
155657,69
155658,45
155659,-10
155660,-85
155661,-44
155662,-101
155663,-94
155664,-67
155665,-9
155666,-30
155667,-7
155668,-31
155669,-6
155670,-48
155671,-17
155672,11
155673,-31
155674,-34
155675,-19
155676,-16
155677,-5
155678,30
155679,-7
155680,-21
155681,-47
155682,-27
155683,-46
155684,-48
155685,-2
155686,-39
155687,-24
155688,-66
155689,4
155690,-43
155691,-37
155692,-59
155693,-23
155694,-16
155695,-24
155696,-3
155697,-41
155698,-13
155699,-16
155700,-31
155701,-37
155702,-44
155703,-71
155704,-59
155705,-37
155706,8
155707,28
155708,27
155709,-69
155710,-56
155711,-64
155712,-71
155713,-38
155714,-54
155715,-10
155716,-24
155717,-40
155718,-59
155719,-63
155720,-58
155721,-46
155722,-16
155723,8
155724,-46
155725,0
155726,-46
155727,-1
155728,24
155729,25
155730,-34
155731,-69
155732,-89
155733,-88
155734,-82
155735,-43
155736,-46
155737,-42
155738,-4
155739,19
155740,-6
155741,-10
155742,-39
155743,-60
155744,-32
155745,-53
155746,-34
155747,-40
155748,-23
155749,-29
155750,-57
155751,-25
155752,-18
155753,-48
155754,-54
155755,-23
155756,36
155757,27
155758,-37
155759,-38
155760,-57
155761,-92
155762,-66
155763,-35
155764,-48
155765,-58
155766,-35
155767,-43
155768,-67
155769,0
155770,-50
155771,0
155772,-33
155773,-21
155774,-10
155775,-27
155776,-28
155777,24
155778,41
155779,-5
155780,-32
155781,-81
155782,-71
155783,-111
155784,-58
155785,-84
155786,-29
155787,-48
155788,-25
155789,-11
155790,-19
155791,-26
155792,-24
155793,-56
155794,-10
155795,-24
155796,-39
155797,-64
155798,-15
155799,-9
155800,-63
155801,-29
155802,-47
155803,-61
155804,7
155805,16
155806,8
155807,-17
155808,-51
155809,-53
155810,-139
155811,-60
155812,-81
155813,-48
155814,-44
155815,28
155816,5
155817,-11
155818,-27
155819,-57
155820,-42
155821,-20
155822,-24
155823,-24
155824,-41
155825,-47
155826,-37
155827,-24
155828,3
155829,-29
155830,-98
155831,-118
155832,-91
155833,-130
155834,-61
155835,-33
155836,-11
155837,-26
155838,-50
155839,-39
155840,-51
155841,-153
155842,-95
155843,-56
155844,-110
155845,-85
155846,-53
155847,-62
155848,-151
155849,-92
155850,-2
155851,-119
155852,-93
155853,-47
155854,-49
155855,-87
155856,-70
155857,-44
155858,-121
155859,-143
155860,-86
155861,-131
155862,-131
155863,-39
155864,-40
155865,-100
155866,-22
155867,-39
155868,-120
155869,-99
155870,-20
155871,-114
155872,-74
155873,-21
155874,-76
155875,-57
155876,-14
155877,2
155878,-88
155879,-35
155880,-12
155881,-156
155882,-110
155883,-69
155884,-141
155885,-65
155886,-4
155887,-67
155888,-59
155889,-34
155890,-104
155891,-68
155892,-10
155893,-63
155894,-91
155895,-59
155896,-7
155897,-147
155898,-55
155899,-16
155900,-142
155901,-95
155902,-50
155903,-65
155904,-39
155905,15
155906,33
155907,-85
155908,-66
155909,-58
155910,-185
155911,-93
155912,-47
155913,-147
155914,-43
155915,44
155916,-67
155917,-67
155918,-25
155919,1
155920,-90
155921,9
155922,57
155923,-79
155924,-35
155925,69
155926,-4
155927,-4
155928,64
155929,-28
155930,-87
155931,-19
155932,-33
155933,-86
155934,2
155935,18
155936,-70
155937,18
155938,59
155939,-55
155940,-73
155941,-35
155942,-53
155943,-87
155944,8
155945,-59
155946,-134
155947,-17
155948,-36
155949,-69
155950,-40
155951,48
155952,-144
155953,-8
155954,37
155955,-6
155956,-43
155957,10
155958,-30
155959,-92
155960,-14
155961,17
155962,-41
155963,27
155964,63
155965,-34
155966,0
155967,10
155968,-10
155969,-96
155970,17
155971,10
155972,-96
155973,-29
155974,1
155975,-35
155976,-24
155977,65
155978,9
155979,-100
155980,-50
155981,-53
155982,-137
155983,-63
155984,31
155985,-79
155986,-32
155987,35
155988,-54
155989,-108
155990,5
155991,-4
155992,-93
155993,-24
155994,-4
155995,-53
155996,-27
155997,60
155998,-2
155999,-47
156000,39
156001,59
156002,-67
156003,11
156004,149
156005,62
156006,12
156007,13
156008,15
156009,-72
156010,-16
156011,64
156012,-28
156013,-24
156014,64
156015,-8
156016,-121
156017,-27
156018,11
156019,-82
156020,-4
156021,35
156022,-3
156023,32
156024,36
156025,71
156026,39
156027,61
156028,36
156029,-59
156030,-46
156031,-18
156032,-18
156033,-91
156034,-25
156035,23
156036,33
156037,58
156038,100
156039,52
156040,-23
156041,18
156042,25
156043,-25
156044,-8
156045,7
156046,7
156047,-35
156048,61
156049,124
156050,50
156051,59
156052,71
156053,60
156054,87
156055,90
156056,-18
156057,-48
156058,3
156059,-51
156060,-67
156061,57
156062,75
156063,10
156064,109
156065,77
156066,-16
156067,-21
156068,7
156069,5
156070,-55
156071,-15
156072,27
156073,-5
156074,95
156075,101
156076,71
156077,45
156078,25
156079,-30
156080,-60
156081,9
156082,14
156083,-21
156084,45
156085,74
156086,36
156087,86
156088,48
156089,18
156090,26
156091,28
156092,-17
156093,37
156094,27
156095,-11
156096,-11
156097,9
156098,-8
156099,58
156100,40
156101,62
156102,30
156103,68
156104,89
156105,49
156106,-40
156107,-20
156108,-3
156109,-14
156110,-14
156111,34
156112,40
156113,91
156114,25
156115,54
156116,2
156117,8
156118,-36
156119,48
156120,-15
156121,-39
156122,-26
156123,19
156124,85
156125,89
156126,122
156127,48
156128,38
156129,-29
156130,-21
156131,-29
156132,-22
156133,-5
156134,28
156135,36
156136,52
156137,30
156138,24
156139,46
156140,68
156141,14
156142,-8
156143,18
156144,8
156145,31
156146,-4
156147,-3
156148,1
156149,46
156150,16
156151,50
156152,52
156153,94
156154,64
156155,27
156156,7
156157,-46
156158,-37
156159,-5
156160,-31
156161,4
156162,4
156163,67
156164,37
156165,-16
156166,-39
156167,-6
156168,45
156169,49
156170,60
156171,19
156172,11
156173,-3
156174,28
156175,53
156176,31
156177,32
156178,14
156179,-16
156180,-42
156181,17
156182,42
156183,23
156184,36
156185,33
156186,24
156187,-1
156188,-5
156189,14
156190,6
156191,9
156192,-22
156193,39
156194,28
156195,5
156196,36
156197,57
156198,37
156199,-16
156200,36
156201,41
156202,71
156203,99
156204,54
156205,45
156206,-30
156207,-23
156208,-36
156209,-25
156210,-54
156211,9
156212,61
156213,64
156214,30
156215,9
156216,25
156217,43
156218,58
156219,26
156220,23
156221,13
156222,23
156223,30
156224,74
156225,58
156226,24
156227,-8
156228,-9
156229,-10
156230,-4
156231,12
156232,-1
156233,65
156234,78
156235,48
156236,20
156237,26
156238,33
156239,25
156240,-6
156241,47
156242,24
156243,13
156244,17
156245,7
156246,-16
156247,17
156248,3
156249,-15
156250,36
156251,39
156252,67
156253,22
156254,27
156255,-100
156256,36
156257,-12
156258,12
156259,62
156260,33
156261,80
156262,64
156263,76
156264,40
156265,21
156266,7
156267,16
156268,27
156269,50
156270,11
156271,33
156272,6
156273,30
156274,96
156275,45
156276,13
156277,-19
156278,-28
156279,-17
156280,-5
156281,38
156282,-10
156283,5
156284,94
156285,53
156286,19
156287,81
156288,36
156289,-9
156290,102
156291,76
156292,-17
156293,43
156294,89
156295,11
156296,-8
156297,102
156298,-17
156299,4
156300,150
156301,136
156302,77
156303,81
156304,117
156305,8
156306,-21
156307,89
156308,36
156309,-21
156310,81
156311,112
156312,2
156313,56
156314,109
156315,12
156316,-47
156317,140
156318,19
156319,-12
156320,101
156321,79
156322,24
156323,65
156324,164
156325,31
156326,-21
156327,54
156328,33
156329,-83
156330,-13
156331,101
156332,18
156333,-22
156334,80
156335,91
156336,-35
156337,-19
156338,82
156339,39
156340,-20
156341,-12
156342,24
156343,-35
156344,-9
156345,76
156346,46
156347,-20
156348,24
156349,122
156350,-13
156351,12
156352,119
156353,54
156354,-21
156355,-14
156356,54
156357,-35
156358,-47
156359,43
156360,53
156361,-23
156362,32
156363,85
156364,6
156365,-17
156366,78
156367,52
156368,-17
156369,38
156370,79
156371,-3
156372,57
156373,158
156374,98
156375,-18
156376,85
156377,14
156378,-96
156379,1
156380,31
156381,-39
156382,3
156383,86
156384,-28
156385,-18
156386,-15
156387,-19
156388,-65
156389,35
156390,58
156391,5
156392,-31
156393,70
156394,27
156395,-46
156396,59
156397,98
156398,-34
156399,41
156400,93
156401,60
156402,33
156403,110
156404,3
156405,-70
156406,58
156407,28
156408,-33
156409,45
156410,103
156411,-26
156412,-24
156413,88
156414,30
156415,-82
156416,22
156417,63
156418,-41
156419,-71
156420,-19
156421,8
156422,-21
156423,38
156424,60
156425,-64
156426,-118
156427,-20
156428,-29
156429,-77
156430,-83
156431,-20
156432,11
156433,-15
156434,38
156435,28
156436,-64
156437,-46
156438,51
156439,-12
156440,-20
156441,27
156442,49
156443,-29
156444,1
156445,97
156446,42
156447,-14
156448,37
156449,65
156450,32
156451,60
156452,128
156453,10
156454,-111
156455,-31
156456,-17
156457,-99
156458,-68
156459,0
156460,-40
156461,-70
156462,35
156463,9
156464,-20
156465,-31
156466,-1
156467,-12
156468,-22
156469,11
156470,-13
156471,-55
156472,18
156473,-7
156474,-72
156475,-144
156476,24
156477,-32
156478,-52
156479,26
156480,19
156481,-22
156482,-13
156483,11
156484,-64
156485,-65
156486,-10
156487,-3
156488,-75
156489,-22
156490,22
156491,-53
156492,7
156493,31
156494,-46
156495,-16
156496,-24
156497,-59
156498,-81
156499,19
156500,3
156501,9
156502,31
156503,18
156504,-51
156505,-33
156506,-31
156507,-45
156508,-66
156509,-31
156510,-25
156511,-88
156512,-43
156513,-19
156514,-57
156515,-54
156516,-2
156517,15
156518,-93
156519,-35
156520,16
156521,-35
156522,-21
156523,8
156524,-72
156525,-85
156526,-29
156527,-74
156528,-92
156529,-31
156530,8
156531,-44
156532,-40
156533,-17
156534,-25
156535,-44
156536,-43
156537,-48
156538,-40
156539,-34
156540,-34
156541,-5
156542,-7
156543,-22
156544,-11
156545,-49
156546,-43
156547,-16
156548,-69
156549,-38
156550,44
156551,-3
156552,6
156553,-22
156554,-72
156555,-70
156556,-24
156557,-42
156558,-7
156559,-66
156560,-75
156561,-48
156562,-77
156563,-63
156564,-57
156565,2
156566,19
156567,-13
156568,-28
156569,-31
156570,-3
156571,9
156572,21
156573,-3
156574,-61
156575,-86
156576,-83
156577,-88
156578,-35
156579,-35
156580,-2
156581,-9
156582,-36
156583,-50
156584,-8
156585,-49
156586,-66
156587,-79
156588,-55
156589,-3
156590,-47
156591,-63
156592,-28
156593,-30
156594,-9
156595,-27
156596,-26
156597,-15
156598,-10
156599,21
156600,23
156601,-27
156602,-78
156603,-69
156604,-82
156605,-132
156606,-125
156607,-45
156608,19
156609,5
156610,-3
156611,-54
156612,-30
156613,-46
156614,-26
156615,-66
156616,-61
156617,-46
156618,-38
156619,-23
156620,-34
156621,28
156622,30
156623,-21
156624,-39
156625,-58
156626,-50
156627,-67
156628,-68
156629,-80
156630,-29
156631,-33
156632,-36
156633,-46
156634,-56
156635,-75
156636,-9
156637,-12
156638,-38
156639,-17
156640,-39
156641,-15
156642,-17
156643,-44
156644,-35
156645,-29
156646,-64
156647,-23
156648,-21
156649,-1
156650,1
156651,-57
156652,-50
156653,-71
156654,-72
156655,-35
156656,-34
156657,-8
156658,18
156659,-24
156660,-5
156661,-41
156662,-59
156663,-49
156664,-68
156665,-37
156666,-48
156667,-36
156668,-58
156669,-31
156670,14
156671,2
156672,4
156673,-41
156674,-12
156675,-76
156676,-70
156677,-55
156678,-41
156679,9
156680,-26
156681,-34
156682,-29
156683,-46
156684,-49
156685,-70
156686,-44
156687,-49
156688,-55
156689,-34
156690,-79
156691,-63
156692,-26
156693,-53
156694,-124
156695,-22
156696,-78
156697,-3
156698,26
156699,51
156700,27
156701,-21
156702,-61
156703,-40
156704,-61
156705,-68
156706,-23
156707,-33
156708,-34
156709,-51
156710,-31
156711,-39
156712,-26
156713,-52
156714,-4
156715,-43
156716,-21
156717,-28
156718,-27
156719,-33
156720,-5
156721,2
156722,-16
156723,-178
156724,-115
156725,-88
156726,-182
156727,-123
156728,-62
156729,-136
156730,-106
156731,-15
156732,-103
156733,-121
156734,-61
156735,-105
156736,-140
156737,-79
156738,-110
156739,-164
156740,-23
156741,10
156742,-91
156743,-74
156744,-42
156745,-128
156746,-134
156747,-38
156748,-5
156749,-80
156750,-68
156751,-59
156752,-188
156753,-122
156754,-57
156755,-143
156756,-89
156757,-29
156758,-53
156759,-124
156760,-72
156761,-61
156762,-132
156763,-68
156764,-8
156765,-127
156766,-126
156767,-44
156768,-40
156769,-115
156770,14
156771,12
156772,-115
156773,-79
156774,-32
156775,-153
156776,-111
156777,-46
156778,-61
156779,-119
156780,-32
156781,-26
156782,-115
156783,-113
156784,-35
156785,-90
156786,-97
156787,-19
156788,-12
156789,-58
156790,-60
156791,6
156792,-47
156793,-61
156794,-4
156795,-14
156796,-19
156797,73
156798,102
156799,8
156800,-32
156801,23
156802,-74
156803,-99
156804,-27
156805,8
156806,-45
156807,-31
156808,51
156809,-20
156810,-82
156811,43
156812,46
156813,-79
156814,-44
156815,8
156816,-69
156817,-66
156818,-9
156819,28
156820,-57
156821,0
156822,27
156823,-103
156824,-121
156825,-4
156826,-71
156827,-163
156828,-84
156829,20
156830,-34
156831,-76
156832,-20
156833,9
156834,-90
156835,-22
156836,12
156837,2
156838,-69
156839,-11
156840,60
156841,-5
156842,-64
156843,-13
156844,6
156845,-34
156846,-47
156847,50
156848,83
156849,-38
156850,-92
156851,-34
156852,-49
156853,-134
156854,-81
156855,7
156856,-31
156857,-80
156858,-5
156859,21
156860,-77
156861,-93
156862,-30
156863,29
156864,-69
156865,-78
156866,-2
156867,-3
156868,-77
156869,-22
156870,90
156871,-77
156872,-156
156873,-19
156874,-27
156875,-50
156876,-82
156877,-8
156878,-4
156879,-39
156880,-27
156881,26
156882,-26
156883,-65
156884,-11
156885,64
156886,-33
156887,-22
156888,51
156889,62
156890,-10
156891,14
156892,58
156893,51
156894,-45
156895,19
156896,101
156897,25
156898,-32
156899,12
156900,6
156901,-63
156902,-90
156903,-7
156904,6
156905,-26
156906,54
156907,89
156908,38
156909,35
156910,23
156911,40
156912,-27
156913,-19
156914,38
156915,-22
156916,-89
156917,36
156918,89
156919,85
156920,50
156921,65
156922,50
156923,5
156924,12
156925,-3
156926,-66
156927,-24
156928,11
156929,23
156930,-17
156931,25
156932,28
156933,13
156934,8
156935,58
156936,34
156937,-11
156938,1
156939,-1
156940,-21
156941,4
156942,0
156943,5
156944,20
156945,88
156946,106
156947,73
156948,50
156949,56
156950,-26
156951,-84
156952,-38
156953,-18
156954,-40
156955,5
156956,28
156957,24
156958,-12
156959,49
156960,122
156961,-23
156962,61
156963,63
156964,26
156965,-30
156966,29
156967,61
156968,78
156969,90
156970,84
156971,83
156972,1
156973,2
156974,4
156975,-20
156976,-14
156977,13
156978,11
156979,58
156980,59
156981,7
156982,7
156983,62
156984,62
156985,28
156986,-5
156987,49
156988,-8
156989,46
156990,3
156991,23
156992,-33
156993,-24
156994,48
156995,79
156996,95
156997,67
156998,79
156999,9
157000,-31
157001,-18
157002,-18
157003,-65
157004,-10
157005,7
157006,78
157007,51
157008,69
157009,51
157010,17
157011,21
157012,47
157013,26
157014,3
157015,19
157016,0
157017,31
157018,63
157019,83
157020,39
157021,24
